simulatiuon time (min);1440.0;only events that occure within the simulation time are considered (users not finishing up to this time are ignored)
id;finished in simulationtime;appearance time (sec form start);get bike time (sec from start);return bike time (sec from start);at final destination (sec from start);total time (min);additional time used over best aproximate time (min);exit reason;Successful bike reservations;Failed bike reservations;Successful slot reservations;Failed slot reservations;Successful bike rentals;Failed bike rentals;Successful bike returns;Failed bike returns;Time waited to retry
10293;yes;57788;58093;58377;58953;19.416666666666668;12.166666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10294;yes;57793;58318;58699;58865;17.866666666666667;9.666666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10295;yes;57801;57801;58345;58345;9.066666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10296;yes;57805;58224;58951;58951;19.1;6.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10297;yes;57825;58187;59132;59385;26.0;12.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10298;yes;57854;57854;58683;59091;20.616666666666667;6.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10299;yes;57857;58328;59108;59579;28.7;15.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10300;yes;57860;58344;58686;59242;23.033333333333335;21.833333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10301;yes;57878;58260;58260;58498;10.333333333333334;7.966666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10302;yes;57882;57882;58661;59174;21.533333333333335;11.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10303;yes;57882;58137;59145;59371;24.816666666666666;9.833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10304;yes;57908;57908;58930;59320;23.533333333333335;9.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10305;yes;57915;58440;58952;59502;26.45;18.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10306;yes;57915;57915;58029;58550;10.583333333333334;8.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10307;yes;57921;58188;58362;58882;16.016666666666666;12.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10308;yes;57926;57926;59129;59129;20.05;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10309;yes;57931;58162;58867;59224;21.55;10.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10310;yes;57949;58499;59366;59366;23.616666666666667;6.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10311;yes;57963;58130;58196;58677;11.9;10.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10312;yes;57971;58387;58856;59102;18.85;13.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10313;yes;58009;58009;58712;59017;16.8;6.366666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10314;yes;58018;58018;58619;59060;17.366666666666667;9.733333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10315;yes;58050;58050;58542;58542;8.2;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10316;yes;58063;58471;66991;67401;155.63333333333333;15.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10317;yes;58070;58070;60249;60805;45.583333333333336;7.516666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10318;yes;58077;58568;59023;59297;20.333333333333332;13.45;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10319;yes;58100;58100;58751;58751;10.85;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10320;yes;58109;58517;59249;59249;19.0;6.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10321;yes;58120;58320;59376;59912;29.866666666666667;10.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10322;yes;58125;58727;61225;61225;51.666666666666664;11.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10323;yes;58125;58380;68747;69155;183.83333333333334;14.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10324;yes;58141;58573;59345;59725;26.4;16.483333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10325;yes;58149;58629;59221;59221;17.866666666666667;11.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10326;yes;58154;58475;58675;59180;17.1;14.116666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10327;yes;58167;58367;58926;59531;22.733333333333334;11.666666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10328;yes;58169;58529;60023;60023;30.9;8.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10329;yes;58169;58694;59152;59407;20.633333333333333;12.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10330;yes;58178;58691;59756;60134;32.6;15.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10331;yes;58178;58404;64058;64460;104.7;11.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10332;yes;58179;58179;62324;62889;78.5;8.033333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10333;yes;58181;58534;59021;59404;20.383333333333333;16.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10334;yes;58193;58648;59247;59247;17.566666666666666;10.783333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10335;yes;58196;58372;59313;59539;22.383333333333333;9.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10336;yes;58227;58516;59321;59731;25.066666666666666;12.683333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10337;yes;58229;58770;59515;59798;26.15;9.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10338;yes;58239;58487;59220;59668;23.816666666666666;16.033333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10339;yes;58262;58564;59286;59555;21.55;8.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10340;yes;58267;58522;58985;59561;21.566666666666666;12.883333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10341;yes;58267;58267;59522;59888;27.016666666666666;7.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10342;yes;58274;58632;59620;59620;22.433333333333334;4.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10343;yes;58278;58278;59572;60128;30.833333333333332;10.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10344;yes;58285;58835;59582;59753;24.466666666666665;10.416666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10345;yes;58288;58580;59621;59864;26.266666666666666;10.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10346;yes;58294;58737;59246;59687;23.216666666666665;13.716666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10347;yes;58321;58667;59463;59904;26.383333333333333;16.833333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10348;yes;58349;58818;60970;60970;43.68333333333333;10.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10349;yes;58350;58669;59284;59591;20.683333333333334;11.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10350;yes;58353;58655;59370;59639;21.433333333333334;8.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10351;yes;58380;58701;59287;59637;20.95;11.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10352;yes;58389;58389;59707;59707;21.966666666666665;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10353;yes;58393;58393;59677;59677;21.4;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10354;yes;58396;58396;60086;60496;35.0;6.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10355;yes;58399;58745;59273;59566;19.45;14.166666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10356;yes;58407;58616;59388;59388;16.35;3.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10357;yes;58413;58857;59275;59756;22.383333333333333;17.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10358;yes;58436;58857;60255;60736;38.333333333333336;15.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10359;yes;58443;58883;60325;60774;38.85;16.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10360;yes;58467;58987;59363;59363;14.933333333333334;7.183333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10361;yes;58471;58892;59117;59117;10.766666666666667;9.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10362;yes;58472;58830;59112;59462;16.5;9.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10363;yes;58490;58760;59124;59379;14.816666666666666;10.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10364;yes;58492;58890;59325;59325;13.883333333333333;1.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10365;yes;58494;58754;59893;59893;23.316666666666666;3.3666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10366;yes;58495;58495;58950;59280;13.083333333333334;5.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10367;yes;58508;59003;59937;60416;31.8;20.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10368;yes;58523;58840;59469;59788;21.083333333333332;13.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10369;yes;58530;58530;59712;60083;25.883333333333333;5.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10370;yes;58532;59447;60315;60810;37.96666666666667;17.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10371;yes;58542;59147;60106;60578;33.93333333333333;19.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10372;yes;58546;58794;59774;60152;26.766666666666666;9.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10373;yes;58547;58869;59696;59696;19.15;5.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10374;yes;58559;58790;59252;59252;11.55;4.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10375;yes;58590;59100;59676;60124;25.566666666666666;16.266666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10376;yes;58596;58901;60231;60527;32.18333333333333;10.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10377;yes;58598;58598;59090;59474;14.6;9.616666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10378;yes;58627;58976;59988;59988;22.683333333333334;5.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10379;yes;58653;59097;59490;60005;22.533333333333335;15.5;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10380;yes;58664;58664;59340;59340;11.266666666666667;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10381;yes;58668;59112;60243;60243;26.25;9.45;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10382;yes;58680;58680;59316;59597;15.283333333333333;4.85;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10383;yes;58681;59089;59922;60221;25.666666666666668;12.766666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10384;yes;58698;58698;59384;59803;18.416666666666668;9.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10385;yes;58710;59184;60658;60658;32.46666666666667;9.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10386;yes;58710;59072;63196;63497;79.78333333333333;15.6;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10387;yes;58722;58722;59654;59654;15.533333333333333;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10388;yes;58734;58734;59205;59492;12.633333333333333;5.333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10389;yes;58749;59244;73005;73427;244.63333333333333;17.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10390;yes;58753;59102;59505;59505;12.533333333333333;5.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10391;yes;58760;59245;66237;66256;124.93333333333334;10.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10392;yes;58778;59150;65705;66189;123.51666666666667;18.1;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10393;yes;58791;58791;59958;59958;19.45;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10394;yes;58795;59112;59478;59478;11.383333333333333;4.633333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10395;yes;58800;58800;59905;59905;18.416666666666668;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10396;yes;58812;58812;59737;60109;21.616666666666667;6.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10397;yes;58827;59312;60235;60235;23.466666666666665;8.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10398;yes;58842;59272;59993;60486;27.4;15.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10399;yes;58875;59183;59350;59350;7.916666666666667;5.083333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10400;yes;58903;59372;60920;61280;39.61666666666667;15.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10401;yes;58922;59452;60331;60775;30.883333333333333;17.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10402;yes;58927;59330;60143;60484;25.95;16.316666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10403;yes;58939;59337;60349;60702;29.383333333333333;7.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10404;yes;58973;58973;60023;60249;21.266666666666666;5.366666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10405;yes;58974;59334;59551;60035;17.683333333333334;17.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10406;yes;58982;59342;60120;60400;23.633333333333333;12.233333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10407;yes;59012;59521;60791;61128;35.266666666666666;17.016666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10408;yes;59038;59497;60971;61886;47.46666666666667;15.05;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10409;yes;59055;59369;59816;60121;17.766666666666666;12.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10410;yes;59069;59459;59891;60206;18.95;12.966666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10411;yes;59072;59072;59324;59579;8.45;4.383333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10412;yes;59073;59419;60132;60425;22.533333333333335;11.383333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10413;yes;59079;59518;60079;60630;25.85;18.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10414;yes;59103;59325;60650;60650;25.783333333333335;4.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10415;yes;59104;59335;59732;60039;15.583333333333334;8.583333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10416;yes;59115;59506;60283;60521;23.433333333333334;9.483333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10417;yes;59115;59624;59968;60116;16.683333333333334;10.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10418;yes;59117;59348;59874;60391;21.233333333333334;8.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10419;yes;59121;59605;60311;60784;27.716666666666665;17.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10420;yes;59138;59479;59756;60348;20.166666666666668;12.95;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10421;yes;59157;59498;60288;60288;18.85;7.516666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10422;yes;59164;59575;60141;60141;16.283333333333335;6.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10423;yes;59206;59206;60160;60479;21.216666666666665;6.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10424;yes;59213;59738;60287;60652;23.983333333333334;15.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10425;yes;59214;59214;59614;60058;14.066666666666666;6.133333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10426;yes;59214;59214;60299;60788;26.233333333333334;10.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10427;yes;59216;59382;59979;60186;16.166666666666668;7.216666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10428;yes;59219;59787;62165;62774;59.25;17.75;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10429;yes;59234;59644;60675;60675;24.016666666666666;7.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10430;yes;59267;59755;60877;61141;31.233333333333334;16.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10431;yes;59273;59672;60332;60857;26.4;17.016666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10432;yes;59274;59755;59755;60239;16.083333333333332;15.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10433;yes;59285;59285;60140;60470;19.75;5.066666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10434;yes;59287;59287;60405;60894;26.783333333333335;10.4;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10435;yes;59297;59802;60239;60554;20.95;12.933333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10436;yes;59299;59299;59723;60103;13.4;6.666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10437;yes;59306;59306;60205;60600;21.566666666666666;7.333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10438;yes;59310;59633;60648;60959;27.483333333333334;10.55;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10439;yes;59324;59961;60331;60968;27.4;16.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10440;yes;59327;59798;60302;60302;16.25;6.733333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10441;yes;59377;59887;60593;60593;20.266666666666666;4.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10442;yes;59383;59932;60300;60580;19.95;10.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10443;yes;59384;59865;60681;61046;27.7;13.816666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10444;yes;59399;59784;60033;60405;16.766666666666666;13.35;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10445;yes;59401;59761;60519;60811;23.5;12.083333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10446;yes;59406;59823;60470;60873;24.45;16.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10447;yes;59409;59919;60400;60400;16.516666666666666;9.533333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10448;yes;59423;59785;61018;61308;31.416666666666668;15.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10449;yes;59426;59426;59983;60263;13.95;2.8666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10450;yes;59428;59699;60334;60334;15.1;5.5;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10451;yes;59484;59789;60778;60778;21.566666666666666;7.65;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10452;yes;59490;59874;60734;61175;28.083333333333332;18.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10453;yes;59562;59863;60254;60559;16.616666666666667;16.033333333333335;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10454;yes;59565;60075;60729;60944;22.983333333333334;14.333333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10455;yes;59571;59954;60366;60931;22.666666666666668;16.866666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10456;yes;59572;60113;60817;61261;28.15;18.583333333333332;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10457;yes;59576;59707;59923;60326;12.5;7.9;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10458;yes;59580;59580;60068;60421;14.016666666666667;6.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10459;yes;59616;59905;60208;60568;15.866666666666667;13.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10460;yes;59620;59620;60264;60616;16.6;7.733333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10461;yes;59621;59929;60990;61905;38.06666666666667;14.983333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10462;yes;59624;60118;60696;60696;17.866666666666667;10.666666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10463;yes;59632;60142;60451;60842;20.166666666666668;14.133333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10464;yes;59653;59653;60152;60196;9.05;0.5666666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10465;yes;59658;59959;61090;61563;31.75;16.216666666666665;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10466;yes;59669;59845;62564;63106;57.28333333333333;15.916666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10467;yes;59682;59682;60706;60706;17.066666666666666;0.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10468;yes;59706;60174;61824;62232;42.1;16.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10469;yes;59716;59962;60735;60735;16.983333333333334;5.033333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10470;yes;59718;60188;61526;61526;30.133333333333333;8.566666666666666;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10471;yes;59752;60067;61561;62109;39.28333333333333;16.3;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10472;yes;59774;60064;60873;61392;26.966666666666665;14.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10473;yes;59774;59774;61748;62204;40.5;9.833333333333334;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10474;yes;59776;60281;60978;60978;20.033333333333335;6.466666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10475;yes;59788;60077;60841;61056;21.133333333333333;10.45;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10476;yes;59791;59810;60560;60875;18.066666666666666;7.0;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10477;yes;59796;60277;60990;61297;25.016666666666666;14.2;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10478;yes;59806;60312;60520;61032;20.433333333333334;14.366666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10479;yes;59809;60180;60434;61163;22.566666666666666;13.7;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10480;yes;59826;60198;66151;66549;112.05;14.766666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10481;yes;59830;60176;60258;60630;13.333333333333334;10.733333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10482;yes;59843;60431;61552;61552;28.483333333333334;8.25;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10483;yes;59853;60298;60298;60298;7.416666666666667;7.333333333333333;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10484;yes;59857;60367;61379;61669;30.2;11.766666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10485;yes;59869;60289;60763;61128;20.983333333333334;12.016666666666667;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
10486;yes;59874;60254;60624;60741;14.45;9.15;EXIT_AFTER_REACHING_DESTINATION;0;0;0;0;1;0;1;0;0
